DEBUG:root: tick:     3, AC:     3999, AR:        4, DR:        0, PC:      0x9, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:        0,  interrupt: IOState.Unlock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2186, AC:        2, AR:        2, DR:        2, PC:     0x27, rax:    75025, rcx:        0, rdx:        2, rbx:        0, rsp:     3997, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2188, AC:        1, AR:        2, DR:        2, PC:     0x28, rax:        1, rcx:        0, rdx:        1, rbx:        0, rsp:     3997, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2191, AC:     3998, AR:        4, DR:        0, PC:     0x29, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     3998, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2192, AC:        0, AR:        0, DR:        0, PC:     0x2a, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3998, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p : False, z:  True
DEBUG:root: tick:  2195, AC:     3999, AR:        4, DR:        0, PC:     0x2b, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2196, AC:        0, AR:        0, DR:        0, PC:     0x2c, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p : False, z:  True
DEBUG:root: tick:  2197, AC:        0, AR:        0, DR:       47, PC:     0x2f, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p : False, z:  True
DEBUG:root: tick:  2198, AC:        1, AR:        0, DR:        1, PC:     0x30, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2201, AC:     4000, AR:        4, DR:        0, PC:     0x31, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2202, AC:        1, AR:        1, DR:        0, PC:     0x32, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2203, AC:        1, AR:        1, DR:        0, PC:     0x33, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2206, AC:     3999, AR:        4, DR:        0, PC:     0x34, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2207, AC:    75025, AR:        0, DR:    75025, PC:     0x35, rax:    75025, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2208, AC:   121390, AR:        2, DR:   121390, PC:     0x36, rax:    75025, rcx:        0, rdx:   121390, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2210, AC:   196415, AR:        2, DR:   121390, PC:     0x37, rax:   196415, rcx:        0, rdx:   196415, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2213, AC:     4000, AR:        4, DR:        0, PC:     0x38, rax:   196415, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2214, AC:   196415, AR:        4, DR:   196415, PC:     0x39, rax:   196415, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2214, AC:   196415, AR:        4, DR:   196415, PC:     0x3a, rax:   196415, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Unlock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2215, AC:   196415, AR:        4, DR:   196415, PC:     0x3a, rax:   196415, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Unlock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2218, AC:     3999, AR:        4, DR:   196415, PC:     0x3b, rax:   196415, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Unlock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2219, AC:    75025, AR:        0, DR:    75025, PC:     0x3c, rax:    75025, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Unlock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2221, AC:        0, AR:        0, DR:       31, PC:     0x3d, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Unlock, buffer:        0, p : False, z:  True
DEBUG:root: tick:  2222, AC:       -1, AR:        0, DR:        1, PC:     0x3e, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Unlock, buffer:        0, p : False, z: False
DEBUG:root: tick:  2223, AC:       -1, AR:        0, DR:        1, PC:     0x3f, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Unlock, buffer:        0, p : False, z: False
DEBUG:root: tick:  2224, AC:    75025, AR:        8, DR:    75025, PC:     0x40, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    75025,  interrupt: IOState.Unlock, buffer:        0, p :  True, z: False
DEBUG:root:Out: 75025
DEBUG:root: tick:  2225, AC:    75025, AR:        8, DR:    75025, PC:     0x41, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    75025,  interrupt: IOState.Unlock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2226, AC:    75025, AR:        8, DR:       75, PC:     0x4b, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    75025,  interrupt: IOState.Unlock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2229, AC:     4000, AR:        4, DR:        0, PC:     0x4c, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:    75025,  interrupt: IOState.Unlock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2229, AC:     4000, AR:        4, DR:        0, PC:     0x4d, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:    75025,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2230, AC:     4000, AR:        4, DR:        0, PC:     0x4d, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:    75025,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2231, AC:     4000, AR:        4, DR:        8, PC:      0x8, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:    75025,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2234, AC:     3999, AR:        4, DR:        0, PC:      0x9, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    75025,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2235, AC:  4000000, AR:        0, DR:  4000000, PC:      0xa, rax:  4000000, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    75025,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2236, AC:    75025, AR:        2, DR:    75025, PC:      0xb, rax:  4000000, rcx:        0, rdx:    75025, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    75025,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2237, AC:  3924975, AR:  4000000, DR:    75025, PC:      0xc, rax:  4000000, rcx:        0, rdx:    75025, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    75025,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2238, AC:  3924975, AR:  4000000, DR:       15, PC:      0xf, rax:  4000000, rcx:        0, rdx:    75025, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    75025,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2239, AC:        1, AR:        0, DR:        1, PC:     0x10, rax:        1, rcx:        0, rdx:    75025, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    75025,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2242, AC:     4000, AR:        4, DR:        0, PC:     0x11, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:    75025,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2243, AC:        1, AR:        1, DR:        0, PC:     0x12, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:    75025,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2244, AC:        1, AR:        1, DR:        0, PC:     0x13, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:    75025,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2247, AC:     3999, AR:        4, DR:        0, PC:     0x14, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    75025,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2248, AC:    75025, AR:        2, DR:    75025, PC:     0x15, rax:        1, rcx:        0, rdx:    75025, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    75025,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2249, AC:    75025, AR:        3, DR:    75025, PC:     0x16, rax:        1, rcx:        0, rdx:    75025, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    75025,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2252, AC:     4000, AR:        4, DR:        0, PC:     0x17, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:    75025,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2255, AC:     3999, AR:        4, DR:        0, PC:     0x18, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    75025,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2256, AC:    46368, AR:        0, DR:    46368, PC:     0x19, rax:    46368, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    75025,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2257, AC:    75025, AR:        2, DR:    75025, PC:     0x1a, rax:    46368, rcx:        0, rdx:    75025, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    75025,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2259, AC:   121393, AR:        2, DR:    75025, PC:     0x1b, rax:   121393, rcx:        0, rdx:   121393, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    75025,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2262, AC:     4000, AR:        4, DR:        0, PC:     0x1c, rax:   121393, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:    75025,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2263, AC:   121393, AR:        2, DR:   121393, PC:     0x1d, rax:   121393, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:    75025,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2266, AC:     3999, AR:        4, DR:        0, PC:     0x1e, rax:   121393, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    75025,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2267, AC:    75025, AR:        2, DR:    75025, PC:     0x1f, rax:   121393, rcx:        0, rdx:    75025, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    75025,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2268, AC:    75025, AR:        1, DR:    75025, PC:     0x20, rax:   121393, rcx:        0, rdx:    75025, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    75025,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2271, AC:     4000, AR:        4, DR:        0, PC:     0x21, rax:   121393, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:    75025,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2274, AC:     3999, AR:        4, DR:        0, PC:     0x22, rax:   121393, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    75025,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2275, AC:        0, AR:        0, DR:        0, PC:     0x23, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    75025,  interrupt: IOState.Lock, buffer:        0, p : False, z:  True
DEBUG:root: tick:  2278, AC:     3998, AR:        4, DR:        0, PC:     0x24, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3998, sbp:        0, rsi:        0, rdi:        0, rio:    75025,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2281, AC:     3997, AR:        4, DR:        0, PC:     0x25, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3997, sbp:        0, rsi:        0, rdi:        0, rio:    75025,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2282, AC:   121393, AR:        0, DR:   121393, PC:     0x26, rax:   121393, rcx:        0, rdx:        0, rbx:        0, rsp:     3997, sbp:        0, rsi:        0, rdi:        0, rio:    75025,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2283, AC:        2, AR:        2, DR:        2, PC:     0x27, rax:   121393, rcx:        0, rdx:        2, rbx:        0, rsp:     3997, sbp:        0, rsi:        0, rdi:        0, rio:    75025,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
